Thumb,Index,Middle,Ring,Pinky,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,gesture
0.8876,0.955,1.0,1.0,0.0,1243.59,17558.89,-16297.49,29.51,194.39,-127.64,YES
0.7443,1.0,1.0,1.0,0.0,979.59,17630.89,-16297.49,98.51,77.39,1.36,YES
0.8749,1.0,1.0,1.0,0.0,1071.59,17666.89,-16137.49,74.51,44.39,25.36,YES
0.7418,0.9588,1.0,1.0,0.0,1243.59,17714.89,-16225.49,98.51,170.39,24.36,YES
0.8343,0.9257,1.0,1.0,0.0,1195.59,17534.89,-16401.49,86.51,112.39,110.36,YES
0.9966,0.8916,1.0,1.0,0.4759,1367.59,17562.89,-16369.49,112.51,49.39,122.36,YES
1.0,0.833,0.9477,0.4122,1.0,1383.59,17598.89,-16325.49,23.51,81.39,24.36,YES
1.0,0.8266,0.8783,0.3695,0.7753,1411.59,17570.89,-16373.49,81.51,16.39,31.36,YES
1.0,0.8133,0.902,0.3817,0.6731,1323.59,17670.89,-16373.49,15.51,-30.61,24.36,YES
1.0,0.9758,1.0,1.0,0.969,1339.59,17582.89,-16253.49,-54.49,5.39,9.36,YES
0.9078,0.9598,1.0,1.0,0.0,1215.59,17658.89,-16165.49,60.51,73.39,27.36,YES
0.7659,1.0,1.0,1.0,0.0,1375.59,17702.89,-16385.49,74.51,-35.61,56.36,YES
0.6721,1.0,1.0,1.0,0.0,1299.59,17622.89,-16353.49,112.51,-111.61,121.36,YES
0.5795,1.0,1.0,1.0,0.0,1355.59,17614.89,-16277.49,175.51,2.39,72.36,YES
0.7202,0.9561,1.0,1.0,0.0,1431.59,17738.89,-16413.49,104.51,-14.61,24.36,YES
1.0,0.8874,1.0,1.0,0.5956,1347.59,17626.89,-16465.49,-24.49,-118.61,-21.64,YES
1.0,0.8629,0.9559,0.6744,1.0,1347.59,17574.89,-16361.49,-91.49,-92.61,11.36,YES
1.0,0.9034,0.9834,1.0,1.0,1347.59,17530.89,-16445.49,-31.49,-51.61,-7.64,YES
1.0,0.9481,0.9853,1.0,1.0,1315.59,17702.89,-16433.49,-65.49,-104.61,-40.64,YES
1.0,0.938,1.0,1.0,0.74,1315.59,17698.89,-16241.49,-106.49,-20.61,-75.64,YES
0.8901,0.9476,1.0,1.0,0.0,1251.59,17642.89,-16441.49,-47.49,24.39,-40.64,YES
0.7342,1.0,1.0,1.0,0.0,1371.59,17662.89,-16353.49,-59.49,-60.61,12.36,YES
0.6315,1.0,1.0,1.0,0.0,1467.59,17798.89,-16389.49,-59.49,-52.61,38.36,YES
0.5326,1.0,1.0,1.0,0.0,1359.59,17658.89,-16233.49,-1.49,42.39,55.36,YES
0.9155,0.9636,1.0,1.0,0.0,1463.59,17658.89,-16437.49,53.51,-14.61,49.36,YES
0.9991,0.9055,1.0,1.0,0.4723,1531.59,17582.89,-16457.49,31.51,-18.61,41.36,YES
1.0,0.8421,0.9922,0.6683,0.7964,1379.59,17718.89,-16477.49,-17.49,-47.61,5.36,YES
1.0,0.7494,0.9008,0.3817,1.0,1335.59,17586.89,-16245.49,23.51,-97.61,28.36,YES
1.0,0.8474,0.8745,0.0,1.0,1415.59,17466.89,-16309.49,20.51,-25.61,35.36,YES
0.9357,0.8831,1.0,1.0,0.2434,1543.59,17594.89,-16457.49,79.51,181.39,-121.64,YES
0.8952,0.9737,1.0,1.0,0.0,1391.59,17614.89,-16569.49,4.51,23.39,-116.64,YES
0.7595,1.0,1.0,1.0,0.0,1375.59,17610.89,-16485.49,-112.49,-144.61,-154.64,YES
0.6315,0.987,1.0,1.0,0.0,1387.59,17550.89,-16157.49,-37.49,-102.61,-143.64,YES
0.705,0.9454,1.0,1.0,0.0,1355.59,17726.89,-16277.49,76.51,-32.61,-205.64,YES
1.0,1.0,1.0,1.0,0.0,1311.59,17598.89,-16329.49,147.51,64.39,-191.64,YES
1.0,0.8916,1.0,1.0,0.5322,1163.59,17602.89,-16261.49,205.51,95.39,-129.64,YES
1.0,0.8272,0.9296,0.2659,1.0,1191.59,17642.89,-16425.49,175.51,39.39,-45.64,YES
1.0,0.7787,0.9409,1.0,1.0,1231.59,17578.89,-16453.49,178.51,45.39,27.36,YES
1.0,0.808,0.9859,0.0829,0.7964,1335.59,17822.89,-16317.49,180.51,66.39,69.36,YES
0.9383,0.8847,0.9903,1.0,0.0,1375.59,17602.89,-16437.49,-82.49,62.39,-1.64,YES
0.8331,0.9614,1.0,1.0,0.0,1507.59,17626.89,-16421.49,-4.49,132.39,12.36,YES
0.6328,0.9827,1.0,1.0,0.0,1335.59,17650.89,-16417.49,12.51,37.39,6.36,YES
0.5871,0.9652,1.0,1.0,0.0,1419.59,17642.89,-16305.49,-3.49,-8.61,64.36,YES
0.7342,1.0,1.0,1.0,0.0,1403.59,17630.89,-16413.49,-44.49,-31.61,68.36,YES
0.9966,1.0,1.0,1.0,0.0,1479.59,17606.89,-16289.49,65.51,68.39,-5.64,YES
1.0,0.9039,1.0,1.0,0.4723,1327.59,17650.89,-16341.49,199.51,115.39,19.36,YES
1.0,0.8543,0.9765,1.0,0.8633,1295.59,17574.89,-16537.49,145.51,34.39,43.36,YES
1.0,0.8746,1.0,1.0,0.9056,1323.59,17646.89,-16337.49,86.51,-32.61,104.36,YES
0.9535,0.8607,0.9189,0.7171,1.0,1295.59,17674.89,-16469.49,28.51,19.39,82.36,YES
1.0,0.9684,1.0,1.0,1.0,1331.59,17542.89,-16417.49,61.51,83.39,99.36,YES
0.8901,0.9747,1.0,1.0,0.0,1419.59,17662.89,-16537.49,18.51,-62.61,129.36,YES
0.7202,1.0,1.0,1.0,0.0,1447.59,17646.89,-16397.49,-56.49,-0.61,64.36,YES
0.6657,1.0,1.0,1.0,0.0,1435.59,17542.89,-16397.49,-66.49,-74.61,52.36,YES
0.7646,1.0,1.0,1.0,0.3526,1435.59,17678.89,-16389.49,-43.49,-43.61,20.36,YES
0.9142,0.954,1.0,1.0,0.0,1467.59,17550.89,-16405.49,-41.49,-46.61,11.36,YES
0.9662,0.905,1.0,1.0,0.5745,1435.59,17558.89,-16481.49,-103.49,-29.61,-62.64,YES
1.0,0.8528,0.9333,0.4488,1.0,1359.59,17578.89,-16409.49,-109.49,-73.61,-67.64,YES
1.0,0.8559,0.8902,0.089,0.7823,1355.59,17630.89,-16441.49,5.51,5.39,-65.64,YES
1.0,0.8581,0.9991,0.2293,0.0,1303.59,17674.89,-16373.49,34.51,-37.61,-67.64,YES
0.8255,0.8831,1.0,0.9671,0.0,1411.59,17666.89,-16329.49,-16.49,33.39,-53.64,YES
0.8863,0.9806,1.0,1.0,0.0,1451.59,17482.89,-16497.49,39.51,77.39,-27.64,YES
0.7101,1.0,1.0,1.0,0.0,1407.59,17606.89,-16537.49,78.51,90.39,-69.64,YES
0.6936,1.0,1.0,1.0,0.0,1435.59,17574.89,-16357.49,47.51,3.39,-88.64,YES
0.6277,1.0,1.0,1.0,0.0,1375.59,17550.89,-16277.49,138.51,129.39,-130.64,YES
0.9535,1.0,1.0,1.0,0.5287,1191.59,17662.89,-16381.49,100.51,112.39,-120.64,YES
1.0,0.9257,1.0,1.0,0.8704,1371.59,17558.89,-16373.49,78.51,38.39,-65.64,YES
1.0,0.8794,0.9446,0.9671,1.0,1411.59,17706.89,-16485.49,101.51,67.39,-125.64,YES
1.0,0.8314,0.8801,0.0,1.0,1403.59,17654.89,-16569.49,2.51,18.39,-186.64,YES
0.9978,0.848,0.9615,0.211,1.0,1399.59,17614.89,-16477.49,-22.49,-11.61,-141.64,YES
1.0,0.9353,1.0,1.0,0.7119,1375.59,17586.89,-16493.49,-50.49,39.39,-153.64,YES
0.8686,0.9939,1.0,1.0,0.0,1231.59,17594.89,-16485.49,50.51,-21.61,-129.64,YES
0.7088,1.0,1.0,1.0,0.0,1255.59,17722.89,-16397.49,-38.49,27.39,-106.64,YES
0.776,1.0,1.0,1.0,0.0,1131.59,17534.89,-16277.49,-67.49,43.39,-79.64,YES
0.7215,1.0,1.0,1.0,0.0,1175.59,17518.89,-16313.49,1.51,-13.61,15.36,YES
0.7088,0.9529,1.0,1.0,0.0,1347.59,17522.89,-16293.49,96.51,38.39,45.36,YES
1.0,0.9012,1.0,1.0,0.4723,1367.59,17682.89,-16453.49,38.51,111.39,-8.64,YES
1.0,0.8357,0.9815,1.0,0.8246,1259.59,17586.89,-16417.49,-16.49,26.39,-25.64,YES
1.0,0.849,0.9471,1.0,1.0,1371.59,17522.89,-16513.49,16.51,-28.61,7.36,YES
0.9788,0.8512,0.8977,1.0,1.0,1319.59,17778.89,-16505.49,105.51,67.39,-52.64,YES
1.0,0.9295,1.0,1.0,0.9126,1319.59,17622.89,-16489.49,-12.49,42.39,-33.64,YES
0.8343,0.9652,1.0,1.0,0.0,1335.59,17666.89,-16497.49,-35.49,-38.61,4.36,YES
0.7874,1.0,1.0,1.0,0.0,1375.59,17594.89,-16481.49,14.51,11.39,20.36,YES
0.615,0.9843,1.0,1.0,0.0,1307.59,17674.89,-16405.49,-4.49,41.39,27.36,YES
0.8343,1.0,1.0,1.0,0.0,1235.59,17710.89,-16433.49,-80.49,-26.61,50.36,YES
0.814,0.9438,1.0,1.0,0.1412,1383.59,17518.89,-16409.49,-32.49,-37.61,70.36,YES
1.0,0.8858,1.0,1.0,0.4723,1335.59,17558.89,-16437.49,28.51,-36.61,29.36,YES
1.0,0.8357,0.9296,0.7537,1.0,1311.59,17698.89,-16493.49,-33.49,-28.61,-73.64,YES
1.0,0.8389,1.0,1.0,0.7753,1283.59,17574.89,-16445.49,-90.49,-76.61,-17.64,YES
1.0,0.9284,1.0,1.0,1.0,1311.59,17566.89,-16373.49,-91.49,-57.61,12.36,YES
1.0,0.9082,1.0,1.0,0.0,1307.59,17614.89,-16449.49,-33.49,11.39,-18.64,YES
0.8724,0.955,1.0,1.0,0.0,1299.59,17702.89,-16417.49,8.51,-16.61,-49.64,YES
0.7177,1.0,1.0,1.0,0.0,1239.59,17530.89,-16409.49,-76.49,13.39,5.36,YES
0.6125,1.0,1.0,1.0,0.0,1327.59,17542.89,-16441.49,-109.49,50.39,58.36,YES
0.7164,0.9652,1.0,1.0,0.0,1403.59,17606.89,-16345.49,-95.49,114.39,33.36,YES
0.8255,0.9199,1.0,1.0,0.0,1379.59,17654.89,-16441.49,-20.49,152.39,13.36,YES
1.0,0.9257,1.0,1.0,0.7577,1383.59,17518.89,-16333.49,-95.49,59.39,0.36,YES
1.0,0.8325,0.9152,0.1683,1.0,1447.59,17598.89,-16429.49,-0.49,68.39,-56.64,YES
1.0,0.8916,0.9227,1.0,1.0,1371.59,17654.89,-16333.49,43.51,144.39,-67.64,YES
1.0,0.8101,0.9221,0.0,1.0,1303.59,17570.89,-16321.49,48.51,133.39,-14.64,YES
1.0,0.9225,1.0,1.0,0.7295,1283.59,17650.89,-16357.49,78.51,141.39,-54.64,YES
0.8407,0.9758,1.0,1.0,0.0,1339.59,17646.89,-16381.49,62.51,134.39,-21.64,YES
0.7126,1.0,1.0,1.0,0.0,1315.59,17674.89,-16369.49,60.51,135.39,-41.64,YES
0.6112,0.9694,1.0,1.0,0.0,1255.59,17626.89,-16433.49,54.51,88.39,33.36,YES
0.8407,1.0,1.0,1.0,0.0,1443.59,17506.89,-16497.49,34.51,62.39,-30.64,YES
0.8749,1.0,1.0,1.0,0.0778,1399.59,17526.89,-16317.49,-105.49,-15.61,-73.64,YES
0.9687,0.89,1.0,1.0,0.571,1355.59,17410.89,-16409.49,42.51,-3.61,-48.64,YES
1.0,0.8512,0.9358,0.3146,1.0,1395.59,17514.89,-16377.49,75.51,27.39,-148.64,YES
1.0,0.7499,0.959,0.589,0.7506,1383.59,17610.89,-16505.49,27.51,-30.61,-177.64,YES
1.0,0.8485,0.8676,0.0,1.0,1291.59,17694.89,-16417.49,-17.49,-76.61,-154.64,YES
1.0,0.8746,1.0,1.0,0.1906,1211.59,17650.89,-16441.49,93.51,38.39,-63.64,YES
0.9066,0.9774,1.0,1.0,0.0,1227.59,17610.89,-16345.49,124.51,-23.61,42.36,YES
0.7621,1.0,1.0,1.0,0.0,1231.59,17638.89,-16277.49,140.51,20.39,34.36,YES
0.6797,0.9987,1.0,1.0,0.0,1223.59,17650.89,-16361.49,124.51,16.39,62.36,YES
0.6404,1.0,1.0,1.0,0.0,1351.59,17578.89,-16393.49,128.51,-24.61,62.36,YES
0.9281,1.0,1.0,1.0,0.2434,1411.59,17630.89,-16461.49,167.51,-39.61,19.36,YES
1.0,0.906,1.0,1.0,0.6379,1423.59,17642.89,-16297.49,99.51,-106.61,58.36,YES
1.0,0.8565,0.9252,0.1866,1.0,1479.59,17546.89,-16389.49,91.51,-127.61,12.36,YES
1.0,0.7723,0.8883,0.3024,1.0,1443.59,17598.89,-16501.49,79.51,-88.61,-51.64,YES
1.0,0.8591,1.0,1.0,0.1412,1339.59,17726.89,-16553.49,27.51,-166.61,-92.64,YES
0.956,0.8746,1.0,1.0,0.0,1267.59,17738.89,-16565.49,33.51,-208.61,20.36,YES
0.8381,0.9854,1.0,1.0,0.0,1287.59,17618.89,-16533.49,69.51,-57.61,26.36,YES
0.7545,1.0,1.0,1.0,0.0,1199.59,17534.89,-16609.49,57.51,-76.61,57.36,YES
0.5504,0.9252,1.0,1.0,0.0,1331.59,17630.89,-16461.49,93.51,-59.61,103.36,YES
0.6708,1.0,1.0,1.0,0.1342,1419.59,17654.89,-16585.49,82.51,55.39,37.36,YES
0.7976,0.9854,1.0,1.0,0.0,1343.59,17526.89,-16565.49,39.51,-10.61,58.36,YES
1.0,0.9257,1.0,1.0,0.7013,1471.59,17594.89,-16509.49,1.51,-56.61,70.36,YES
1.0,0.8852,0.9634,1.0,0.9408,1463.59,17690.89,-16449.49,51.51,68.39,-28.64,YES
1.0,0.8746,1.0,1.0,0.9549,1315.59,17594.89,-16637.49,-55.49,95.39,-105.64,YES
1.0,0.8714,0.8858,0.0,1.0,1295.59,17566.89,-16533.49,-68.49,-70.61,-88.64,YES
0.9573,0.914,1.0,1.0,0.4794,1379.59,17490.89,-16333.49,-41.49,-115.61,-65.64,YES
0.8825,0.9785,1.0,1.0,0.0,1223.59,17690.89,-16281.49,-53.49,-57.61,-124.64,YES
0.6721,0.9891,1.0,1.0,0.0,1223.59,17646.89,-16285.49,-22.49,13.39,-106.64,YES
0.6657,1.0,1.0,1.0,0.0,1319.59,17614.89,-16369.49,53.51,-48.61,-47.64,YES
0.6239,1.0,1.0,1.0,0.0,1339.59,17694.89,-16505.49,0.51,-96.61,-123.64,YES
0.8381,0.9966,1.0,1.0,0.2434,1319.59,17730.89,-16657.49,-14.49,-130.61,-109.64,YES
1.0,0.9108,1.0,1.0,0.6203,1247.59,17678.89,-16429.49,-75.49,-111.61,-72.64,YES
1.0,0.9055,0.9797,1.0,1.0,1271.59,17662.89,-16377.49,-115.49,-85.61,-33.64,YES
1.0,0.8378,0.9434,1.0,0.3808,1315.59,17570.89,-16473.49,-4.49,-65.61,17.36,YES
0.9725,0.767,0.9283,0.1073,0.6872,1359.59,17694.89,-16485.49,25.51,-47.61,-6.64,YES
1.0,0.9945,1.0,1.0,0.8739,1475.59,17562.89,-16577.49,68.51,-81.61,-50.64,YES
0.8812,0.9598,1.0,1.0,0.0,1447.59,17662.89,-16529.49,-75.49,-158.61,-108.64,YES
0.6721,1.0,1.0,1.0,0.0,1307.59,17474.89,-16653.49,-78.49,-98.61,-123.64,YES
0.6949,1.0,1.0,1.0,0.0,1255.59,17554.89,-16501.49,-35.49,-72.61,-79.64,YES
0.8609,1.0,1.0,1.0,0.0,1235.59,17610.89,-16397.49,-81.49,-60.61,-111.64,YES
0.7862,0.946,1.0,1.0,0.0,1227.59,17458.89,-16445.49,-144.49,-14.61,-192.64,YES
0.9978,0.9092,1.0,1.0,0.7823,1251.59,17606.89,-16445.49,-88.49,-28.61,-114.64,YES
1.0,0.8623,0.9471,1.0,1.0,1291.59,17642.89,-16377.49,-28.49,-86.61,-81.64,YES
1.0,0.8405,0.8958,0.6439,1.0,1379.59,17746.89,-16473.49,-25.49,63.39,-163.64,YES
1.0,0.8602,0.8708,0.5037,1.0,1203.59,17742.89,-16493.49,-13.49,20.39,-72.64,YES
0.8609,0.9007,1.0,0.8878,0.106,1247.59,17734.89,-16341.49,48.51,-28.61,-22.64,YES
0.8178,0.9806,1.0,1.0,0.0,1207.59,17702.89,-16589.49,-31.49,1.39,10.36,YES
0.814,1.0,1.0,1.0,0.0,1267.59,17658.89,-16497.49,4.51,-47.61,63.36,YES
0.7202,1.0,1.0,1.0,0.0,1243.59,17718.89,-16345.49,25.51,35.39,122.36,YES
0.4693,0.9881,1.0,1.0,0.0,1227.59,17630.89,-16393.49,-13.49,-43.61,151.36,YES
0.8533,0.9572,1.0,1.0,0.0,1343.59,17546.89,-16485.49,-19.49,-22.61,125.36,YES
1.0,0.9177,1.0,1.0,0.6379,1287.59,17526.89,-16425.49,55.51,64.39,109.36,YES
1.0,0.825,0.9471,0.9671,1.0,1215.59,17510.89,-16549.49,-35.49,-68.61,94.36,YES
1.0,0.841,0.9959,1.0,0.9267,1303.59,17522.89,-16341.49,-8.49,-5.61,61.36,YES
1.0,0.8378,1.0,1.0,0.2434,1267.59,17538.89,-16429.49,-5.49,51.39,17.36,YES
0.8863,0.9119,1.0,1.0,0.7541,1347.59,17526.89,-16465.49,110.51,-58.61,-13.64,YES
0.8686,0.9934,1.0,1.0,0.0,1339.59,17594.89,-16405.49,-0.49,-20.61,-34.64,YES
0.6632,1.0,1.0,1.0,0.0,1247.59,17610.89,-16337.49,-0.49,-18.61,-119.64,YES
0.5897,1.0,1.0,1.0,0.0,1283.59,17554.89,-16417.49,23.51,-121.61,-96.64,YES
0.828,1.0,1.0,1.0,0.0,1259.59,17614.89,-16473.49,32.51,-48.61,-47.64,YES
0.8876,1.0,1.0,1.0,0.2293,1199.59,17666.89,-16405.49,-2.49,-72.61,-47.64,YES
0.9991,0.9273,1.0,1.0,0.733,1179.59,17742.89,-16329.49,-18.49,-59.61,-28.64,YES
1.0,0.8938,0.9728,1.0,0.807,1203.59,17662.89,-16413.49,-29.49,-81.61,34.36,YES
1.0,0.7995,0.8789,0.0,1.0,1299.59,17706.89,-16325.49,5.51,-78.61,43.36,YES
1.0,0.7734,0.9728,0.1866,1.0,1299.59,17662.89,-16385.49,-1.49,34.39,35.36,YES
0.8812,0.8906,1.0,1.0,0.1272,1207.59,17646.89,-16421.49,-30.49,-38.61,51.36,YES
0.8381,0.9891,1.0,1.0,0.0,1251.59,17618.89,-16545.49,-13.49,-45.61,66.36,YES
0.6683,1.0,1.0,1.0,0.0,1287.59,17590.89,-16465.49,-65.49,-25.61,56.36,YES
0.7709,1.0,1.0,1.0,0.0,1263.59,17690.89,-16393.49,119.51,21.39,120.36,YES
0.7202,1.0,1.0,1.0,0.0,1363.59,17606.89,-16497.49,60.51,47.39,125.36,YES
0.9294,1.0,1.0,1.0,0.2504,1283.59,17678.89,-16585.49,-16.49,21.39,145.36,YES
1.0,0.906,1.0,1.0,0.6485,1339.59,17582.89,-16529.49,-35.49,10.39,121.36,YES
1.0,0.8272,0.9459,0.3512,1.0,1319.59,17598.89,-16441.49,-37.49,5.39,123.36,YES
1.0,0.7899,0.9383,1.0,0.9091,1339.59,17598.89,-16465.49,-108.49,4.39,121.36,YES
1.0,0.825,0.8995,0.0707,0.659,1331.59,17626.89,-16289.49,-113.49,-24.61,121.36,YES
1.0,0.8575,1.0,1.0,0.0,1303.59,17626.89,-16477.49,-60.49,-0.61,152.36,YES
0.8686,0.9891,1.0,1.0,0.0,1415.59,17626.89,-16425.49,-22.49,25.39,188.36,YES
0.7342,0.987,1.0,1.0,0.0,1483.59,17666.89,-16477.49,10.51,-25.61,125.36,YES
0.5922,0.9518,1.0,1.0,0.0,1511.59,17650.89,-16565.49,26.51,-129.61,106.36,YES
0.8533,1.0,1.0,1.0,0.0,1575.59,17574.89,-16445.49,-59.49,-120.61,33.36,YES
0.8204,0.9929,1.0,1.0,0.0708,1395.59,17498.89,-16473.49,-30.49,-116.61,-9.64,YES
0.9839,0.8815,1.0,1.0,0.6379,1339.59,17762.89,-16565.49,-44.49,-106.61,-2.64,YES
1.0,0.8373,0.939,0.6561,1.0,1187.59,17878.89,-16329.49,-87.49,-249.61,73.36,YES
1.0,0.8927,0.9646,1.0,1.0,1315.59,17534.89,-16185.49,-58.49,-217.61,172.36,YES
0.9966,0.913,0.984,1.0,1.0,1351.59,17626.89,-16073.49,137.51,-100.61,164.36,YES
0.7507,0.8778,0.9991,1.0,0.0673,1411.59,17634.89,-16433.49,190.51,54.39,131.36,YES
0.8711,0.9971,1.0,1.0,0.0,1391.59,17522.89,-16617.49,207.51,-17.61,81.36,YES
0.7164,1.0,1.0,1.0,0.0,1523.59,17534.89,-16649.49,57.51,-38.61,103.36,YES
0.6683,0.9939,1.0,1.0,0.0,1407.59,17402.89,-16605.49,-21.49,-45.61,65.36,YES
0.8077,1.0,1.0,1.0,0.0,1483.59,17542.89,-16505.49,-54.49,-36.61,82.36,YES
0.7874,1.0,1.0,1.0,0.74,1495.59,17634.89,-16489.49,-155.49,142.39,6.36,YES
0.9839,0.8922,1.0,1.0,0.6802,1323.59,17606.89,-16597.49,-98.49,139.39,-27.64,YES
1.0,0.8693,0.9734,1.0,0.5252,1319.59,17522.89,-16329.49,-29.49,26.39,6.36,YES
1.0,0.833,0.902,0.0,1.0,1343.59,17542.89,-16457.49,-47.49,80.39,89.36,YES
1.0,0.8064,0.9346,0.3207,1.0,1347.59,17638.89,-16257.49,105.51,109.39,46.36,YES
0.9788,0.9337,1.0,1.0,0.1906,1351.59,17658.89,-16393.49,137.51,177.39,79.36,YES
0.7722,0.979,1.0,1.0,0.0,1419.59,17634.89,-16465.49,134.51,118.39,125.36,YES
0.7101,1.0,1.0,1.0,0.0,1659.59,17622.89,-16525.49,-0.49,13.39,110.36,YES
0.8863,1.0,1.0,1.0,0.0,1615.59,17630.89,-16457.49,-27.49,-26.61,57.36,YES
0.5909,0.9145,1.0,1.0,0.0,1535.59,17646.89,-16393.49,-9.49,25.39,52.36,YES
0.9826,0.9971,1.0,1.0,0.0,1531.59,17614.89,-16293.49,-36.49,-30.61,46.36,YES
1.0,0.9172,1.0,1.0,0.8457,1539.59,17682.89,-16397.49,-29.49,-103.61,2.36,YES
1.0,0.8149,0.9496,0.2537,0.9373,1479.59,17542.89,-16301.49,28.51,-64.61,21.36,YES
1.0,0.8916,0.9265,1.0,1.0,1399.59,17638.89,-16361.49,71.51,-78.61,61.36,YES
1.0,0.9007,0.9346,0.2537,1.0,1451.59,17662.89,-16589.49,55.51,-41.61,-0.64,YES
0.97,0.9247,1.0,1.0,0.0004,1535.59,17638.89,-16573.49,82.51,0.39,-10.64,YES
0.8356,0.9806,1.0,1.0,0.0,1579.59,17598.89,-16557.49,84.51,-28.61,-33.64,YES
0.7164,1.0,1.0,1.0,0.0,1531.59,17662.89,-16477.49,-32.49,-61.61,-44.64,YES
0.8964,1.0,1.0,1.0,0.0,1567.59,17586.89,-16477.49,-28.49,-18.61,-32.64,YES
0.5922,0.9721,1.0,1.0,0.0,1507.59,17650.89,-16409.49,57.51,-82.61,5.36,YES
0.9142,0.9918,1.0,1.0,0.0,1515.59,17622.89,-16313.49,40.51,-94.61,24.36,YES
0.9763,0.9124,1.0,1.0,0.6696,1519.59,17674.89,-16397.49,17.51,-98.61,-46.64,YES
1.0,0.8543,0.9152,0.4732,1.0,1579.59,17622.89,-16301.49,-6.49,-195.61,-85.64,YES
1.0,0.8693,0.9765,1.0,1.0,1463.59,17622.89,-16433.49,-3.49,-155.61,-89.64,YES
0.9877,0.8229,0.9108,0.0,1.0,1479.59,17526.89,-16373.49,4.51,-91.61,-34.64,YES
0.975,0.9145,1.0,1.0,0.0,1443.59,17678.89,-16489.49,39.51,-73.61,-79.64,YES
0.8052,0.9939,1.0,1.0,0.0,1439.59,17622.89,-16413.49,14.51,-89.61,-20.64,YES
0.7342,1.0,1.0,1.0,0.0,1471.59,17642.89,-16497.49,-58.49,-140.61,-43.64,YES
0.7405,1.0,1.0,1.0,0.0,1515.59,17594.89,-16425.49,-83.49,-70.61,-84.64,YES
0.6581,1.0,1.0,1.0,0.0,1499.59,17634.89,-16417.49,16.51,-98.61,-68.64,YES
1.0,1.0,1.0,1.0,0.0673,1515.59,17682.89,-16453.49,-81.49,-63.61,-87.64,YES
0.9966,0.8932,1.0,1.0,0.4723,1415.59,17734.89,-16413.49,-33.49,-11.61,-136.64,YES
1.0,0.8858,0.9922,1.0,1.0,1351.59,17658.89,-16321.49,-39.49,-67.61,-33.64,YES
1.0,0.9311,1.0,1.0,1.0,1379.59,17602.89,-16341.49,1.51,-11.61,49.36,YES
1.0,0.8528,0.8945,0.1927,1.0,1503.59,17554.89,-16321.49,36.51,-28.61,65.36,YES
1.0,0.9337,1.0,1.0,0.0391,1579.59,17778.89,-16517.49,74.51,-25.61,-50.64,YES
0.866,0.9939,1.0,1.0,0.0,1579.59,17638.89,-16473.49,-40.49,38.39,-87.64,YES
0.6987,1.0,1.0,1.0,0.0,1491.59,17658.89,-16509.49,-88.49,-82.61,-100.64,YES
0.7824,1.0,1.0,1.0,0.0,1467.59,17626.89,-16477.49,-172.49,-4.61,-90.64,YES
0.7393,1.0,1.0,1.0,0.2821,1347.59,17662.89,-16477.49,-63.49,-26.61,-84.64,YES
0.9509,1.0,1.0,1.0,0.5252,1387.59,17738.89,-16325.49,-35.49,64.39,-43.64,YES
1.0,0.9252,1.0,1.0,0.6203,1291.59,17626.89,-16285.49,-46.49,61.39,4.36,YES
1.0,0.8964,0.9947,1.0,1.0,1331.59,17634.89,-16265.49,-2.49,36.39,2.36,YES
1.0,0.792,0.8889,0.3207,1.0,1403.59,17634.89,-16341.49,73.51,69.39,39.36,YES
0.8571,0.8842,0.9984,1.0,1.0,1467.59,17654.89,-16485.49,62.51,48.39,94.36,YES
1.0,0.8911,1.0,1.0,0.2223,1623.59,17614.89,-16361.49,86.51,42.39,27.36,YES
0.7938,1.0,1.0,1.0,0.0,1455.59,17642.89,-16485.49,99.51,142.39,-9.64,YES
0.8001,1.0,1.0,1.0,0.0,1259.59,17618.89,-16493.49,111.51,-20.61,41.36,YES
0.7976,1.0,1.0,1.0,0.0,1475.59,17618.89,-16389.49,34.51,14.39,105.36,YES
0.7342,1.0,1.0,1.0,0.1906,1551.59,17570.89,-16505.49,29.51,85.39,39.36,YES
0.7621,0.9241,1.0,1.0,0.0,1487.59,17498.89,-16517.49,28.51,13.39,40.36,YES
1.0,0.9087,1.0,1.0,0.5322,1523.59,17602.89,-16317.49,-4.49,20.39,-19.64,YES
1.0,0.8751,0.959,0.772,1.0,1431.59,17614.89,-16401.49,-50.49,7.39,-35.64,YES
1.0,0.7979,0.8883,0.7049,1.0,1527.59,17586.89,-16301.49,56.51,-1.61,-20.64,YES
1.0,0.9417,1.0,1.0,1.0,1459.59,17634.89,-16361.49,142.51,74.39,-52.64,YES
0.9446,0.9161,1.0,1.0,0.0,1407.59,17670.89,-16425.49,38.51,-51.61,-53.64,YES
0.8825,0.9945,1.0,1.0,0.0,1459.59,17682.89,-16389.49,24.51,-5.61,-60.64,YES
0.6949,1.0,1.0,1.0,0.0,1391.59,17646.89,-16501.49,28.51,-16.61,-38.64,YES
0.6138,1.0,1.0,1.0,0.0,1463.59,17658.89,-16417.49,-45.49,-95.61,45.36,YES
0.6556,0.9966,1.0,1.0,0.0,1539.59,17602.89,-16373.49,-1.49,-44.61,29.36,YES
0.8559,0.9375,1.0,1.0,0.0,1503.59,17594.89,-16309.49,79.51,83.39,-0.64,YES
1.0,0.9199,1.0,1.0,0.5358,1563.59,17750.89,-16465.49,-23.49,14.39,12.36,YES
